,Number,Channel,Check in,Check out,Rooms,Persons,Adults,Children,Total,Commission,Prepaid,Country,Reservation Date,Date of creation or modification,Cancellation Date ,Payment,Status 
450,3408535921,Booking.com XML,2019-11-19,2019-11-20,1 DBL Mat ,2,2,0,43.15,7.77,0.0,Brazil,2019-11-19 22:45,2019-11-19 22:46,,Credit card,New
451,2506758333,Booking.com XML,2019-11-18,2019-11-19,1 DBL Mat ,2,2,0,53.95,9.71,0.0,Brazil,2019-05-13 20:34,2019-05-14 19:13,2019-05-14 19:13,Credit card,Cancelled
452,1369803627,Expedia XML,2019-11-18,2019-11-28,1 SUP ,2,2,0,733.15,0.0,0.0,,2019-10-28 05:53,2019-10-28 05:53,,Credit card,New
453,357560,RoomCloud  BE & Metasearch Engine,2019-11-18,2019-11-20,1 Habitación Doble Matrimonial ,2,2,0,108.75,0.0,108.75,Argentina,2019-11-12 13:29,2019-11-12 13:29,,Credit card,New
454,2453853036,Booking.com XML,2019-11-18,2019-11-20,1 DBL Mat ,2,2,0,95.88,17.26,0.0,Argentina,2019-11-18 12:01,2019-11-18 12:03,,Credit card,New
455,1784670472,Booking.com XML,2019-11-17,2019-11-18,1 DBL Mat ,2,2,0,74.2,13.36,0.0,Belgium,2018-12-27 17:19,2018-12-28 18:20,2018-12-28 18:19,Credit card,Cancelled
456,2635831739,Booking.com XML,2019-11-17,2019-11-25,1 SUP ,2,2,0,586.22,105.52,0.0,Spain,2019-09-10 10:42,2019-09-10 12:13,2019-09-10 12:11,Credit card,Cancelled
457,3566965091,Booking.com XML,2019-11-17,2019-11-21,1 DBL Mat ,2,2,0,202.28,36.41,0.0,Brazil,2019-09-26 21:54,2019-09-26 21:55,,Credit card,New
458,2643655494,Booking.com XML,2019-11-17,2019-11-18,1 DBL Mat ,2,2,0,47.94,8.63,0.0,Argentina,2019-10-29 22:49,2019-10-29 22:51,,Credit card,New
459,2722850552,Booking.com XML,2019-11-17,2019-11-18,1 SGL ,1,1,0,54.96,9.89,0.0,Brazil,2019-11-04 12:29,2019-11-04 12:30,,Credit card,New
460,2161387100,Booking.com XML,2019-11-17,2019-11-24,1 DBL Mat ,2,2,0,404.58,72.82,0.0,Brazil,2019-11-07 21:43,2019-11-07 21:44,,Credit card,New
461,2460036238,Booking.com XML,2019-11-17,2019-11-18,1 DBL Mat ,2,2,0,47.94,8.63,0.0,Argentina,2019-11-08 20:08,2019-11-08 20:09,,Credit card,New
462,2152631071,Booking.com XML,2019-11-17,2019-11-18,1 SGL ,1,1,0,43.97,7.91,0.0,Brazil,2019-11-13 12:25,2019-11-13 12:26,,Credit card,New
463,3857457849,Booking.com XML,2019-11-17,2019-11-18,1 DBL Twin ,1,1,0,47.94,8.63,0.0,Argentina,2019-11-13 18:05,2019-11-13 18:06,,Credit card,New
464,12522009202,Despegar PAM2 XML,2019-11-17,2019-11-18,1 DBL Twin ,2,2,0,40.83,0.0,0.0,Argentina,2019-11-13 20:48,2019-11-13 20:48,,Credit card,New
465,1380073105,Expedia XML,2019-11-17,2019-11-22,1 DBL Mat ,2,2,0,206.8,0.0,206.8,,2019-11-13 23:49,2019-11-13 23:49,,Credit card,New
466,358431,RoomCloud  BE & Metasearch Engine,2019-11-17,2019-11-19,1 Habitación Doble Matrimonial ,2,2,0,102.71,0.0,102.71,Argentina,2019-11-15 10:14,2019-11-15 10:14,,Credit card,New
467,12535090202,Despegar PAM2 XML,2019-11-17,2019-11-21,1 SGL ,1,1,0,146.84,0.0,0.0,Argentina,2019-11-15 11:37,2019-11-15 11:37,,Credit card,New
468,2583621131,Booking.com XML,2019-11-17,2019-11-18,1 DBL Twin ,2,1,1,50.34,9.06,0.0,Argentina,2019-11-17 16:03,2019-11-17 18:37,,Credit card,Modified
469,2749178481,Booking.com XML,2019-11-17,2019-11-18,1 DBL Mat ,2,2,0,50.34,9.06,0.0,Argentina,2019-11-18 00:08,2019-11-18 00:09,,Credit card,New
470,249-701267,Hotelbeds XML,2019-11-16,2019-11-23,1 TPL Mat 1 DBL Mat ,5,5,0,996.93,0.0,996.93,,2019-04-03 19:00,2019-06-18 16:16,2019-06-18 16:16,,Cancelled
471,1310698362,Expedia XML,2019-11-16,2019-11-23,1 DBL Mat ,2,2,0,304.75,0.0,304.75,,2019-07-29 16:26,2019-07-29 16:26,,Credit card,New
472,3832701553,Booking.com XML,2019-11-16,2019-11-21,1 SGL ,1,1,0,249.6,44.93,0.0,Brazil,2019-09-09 22:18,2019-09-15 12:14,2019-09-15 12:13,Credit card,Cancelled
473,2115552872,Booking.com XML,2019-11-16,2019-11-18,1 SGL ,1,1,0,119.94,21.59,0.0,Brazil,2019-10-04 20:15,2019-11-16 09:28,,Credit card,Modified
474,348101,RoomCloud  BE & Metasearch Engine,2019-11-16,2019-11-17,1 Habitación Doble Matrimonial ,2,2,0,80.39,0.0,0.0,Argentina,2019-10-14 11:01,2019-10-14 11:01,,Cash,New
475,3800565106,Booking.com XML,2019-11-16,2019-11-19,1 DBL Mat ,2,2,0,187.32,33.72,0.0,Brazil,2019-10-18 12:26,2019-10-29 22:51,2019-10-29 22:49,Credit card,Cancelled
476,249-769449,Hotelbeds XML,2019-11-16,2019-11-21,1 TPL Mat ,3,2,1,361.6,90.4,361.6,,2019-11-03 20:00,2019-11-04 10:31,,,New
477,12464518702,Despegar PAM2 XML,2019-11-16,2019-11-21,1 DBL Twin ,2,2,0,188.15,0.0,188.15,Brazil,2019-11-07 17:58,2019-11-07 17:58,,,New
478,1377545211,Expedia XML,2019-11-16,2019-11-18,1 TPL Mat ,4,3,1,162.24,0.0,0.0,,2019-11-09 19:27,2019-11-09 19:27,,Credit card,New
479,3995841819,Booking.com XML,2019-11-16,2019-11-17,1 DBL Mat ,2,2,0,79.94,14.39,0.0,Argentina,2019-11-10 13:20,2019-11-10 13:21,,Credit card,New
480,12503211002,Despegar PAM2 XML,2019-11-16,2019-11-22,1 DBL Mat ,2,2,0,234.71,0.0,234.71,Brazil,2019-11-11 21:42,2019-11-11 21:42,,,New
481,1379694861,Expedia XML,2019-11-16,2019-11-23,1 DBL Mat ,2,2,0,334.52,0.0,334.52,,2019-11-13 11:26,2019-11-13 11:26,,Credit card,New
482,249-773220,Hotelbeds XML,2019-11-16,2019-11-18,1 DBL Mat ,2,2,0,135.88,33.97,135.88,,2019-11-12 20:00,2019-11-13 22:46,,,New
483,12547820402,Despegar PAM2 XML,2019-11-16,2019-11-17,1 TPL Twin ,3,3,0,96.9,0.0,96.9,USA,2019-11-16 18:44,2019-11-16 18:44,,,New
484,3326043963,Booking.com XML,2019-11-15,2019-11-20,1 SUP ,2,2,0,345.79,62.24,0.0,Brazil,2019-04-24 15:31,2019-08-19 10:53,,Credit card,Modified
485,3802192898,Booking.com XML,2019-11-15,2019-11-19,1 DBL Mat ,2,2,0,229.28,41.27,0.0,Brazil,2019-09-06 14:10,2019-09-06 17:41,2019-09-06 14:10,Credit card,Cancelled
486,1340486963,Expedia XML,2019-11-15,2019-11-17,1 TPL Mat ,3,3,0,125.72,0.0,125.72,,2019-09-11 14:49,2019-09-12 10:07,2019-09-12 10:07,Credit card,Cancelled
487,1341020541,Expedia XML,2019-11-15,2019-11-17,1 TPL Mat ,3,3,0,125.72,0.0,125.72,,2019-09-12 10:19,2019-09-12 10:39,2019-09-12 10:38,Credit card,Cancelled
488,2156377215,Booking.com XML,2019-11-15,2019-11-18,1 SGL ,1,1,0,187.41,33.73,0.0,Colombia,2019-10-14 16:51,2019-10-14 16:52,,Credit card,New
489,2172981544,Booking.com XML,2019-11-15,2019-11-17,1 DBL Twin ,2,2,0,149.88,26.98,0.0,Canada,2019-10-20 12:20,2019-10-31 08:12,2019-10-31 08:11,Credit card,Cancelled
490,3124333960,Booking.com XML,2019-11-15,2019-11-18,1 DBL Mat ,2,2,0,175.35,31.56,0.0,Argentina,2019-11-08 18:47,2019-11-08 18:48,,Credit card,New
491,3449542243,Booking.com XML,2019-11-15,2019-11-17,1 SGL ,1,1,0,136.74,24.61,0.0,Belarus,2019-11-10 21:15,2019-11-10 21:16,,Credit card,New
492,3449516600,Booking.com XML,2019-11-15,2019-11-18,1 SGL 1 SGL ,2,2,0,449.76,80.96,0.0,France,2019-11-11 16:19,2019-11-11 16:20,,Credit card,New
493,2726648037,Booking.com XML,2019-11-15,2019-11-17,1 DBL Mat ,2,2,0,147.5,26.55,0.0,Uruguay,2019-11-11 21:20,2019-11-11 21:21,,Credit card,New
494,3574767092,Booking.com XML,2019-11-15,2019-11-17,1 DBL Mat ,2,2,0,154.7,27.85,0.0,Russia,2019-11-13 12:19,2019-11-14 10:20,,Credit card,Modified
495,1379738513,Expedia XML,2019-11-15,2019-11-17,1 DBL Twin ,1,1,0,138.85,0.0,138.85,,2019-11-13 12:44,2019-11-13 12:44,,Credit card,New
496,1379738515,Expedia XML,2019-11-15,2019-11-17,1 DBL Twin ,1,1,0,138.85,0.0,138.85,,2019-11-13 12:44,2019-11-13 12:44,,Credit card,New
497,2409289319,Booking.com XML,2019-11-15,2019-11-18,1 DBL Twin ,2,2,0,206.07,37.09,0.0,Israel,2019-11-13 14:14,2019-11-13 14:15,,Credit card,New
498,3478726150,Booking.com XML,2019-11-15,2019-11-18,1 DBL Mat ,2,2,0,206.07,37.09,0.0,Argentina,2019-11-13 17:08,2019-11-13 17:09,,Credit card,New
499,3574766368,Booking.com XML,2019-11-15,2019-11-18,1 DBL Mat ,2,2,0,206.07,37.09,0.0,Argentina,2019-11-13 20:19,2019-11-13 20:20,,Credit card,New
500,2960459502,Booking.com XML,2019-11-15,2019-11-17,1 DBL Mat ,2,2,0,172.7,31.09,0.0,Argentina,2019-11-15 12:40,2019-11-15 12:42,,Credit card,New
501,3602349065,Booking.com XML,2019-11-15,2019-11-18,1 TPL Twin ,3,3,0,275.4,49.57,0.0,Brazil,2019-11-15 23:09,2019-11-15 23:10,,Credit card,New
502,3734832512,Booking.com XML,2019-11-14,2019-11-17,1 TPL Twin ,3,3,0,250.65,45.12,0.0,Brazil,2019-04-14 16:19,2019-09-10 23:38,2019-09-10 23:37,Credit card,Cancelled
503,3518696934,Booking.com XML,2019-11-14,2019-11-17,1 DBL Mat ,2,2,0,198.57,35.74,0.0,Uruguay,2019-08-16 16:33,2019-11-01 17:06,2019-11-01 17:05,Credit card,Cancelled
504,2949376772,Booking.com XML,2019-11-14,2019-11-17,1 DBL Mat ,2,2,0,198.57,35.74,0.0,Uruguay,2019-09-02 08:26,2019-10-18 05:27,2019-10-18 05:26,Credit card,Cancelled
505,11907332202,Despegar PAM2 XML,2019-11-14,2019-11-17,1 TPL Mat ,3,3,0,173.82,0.0,173.82,Brazil,2019-09-11 23:55,2019-09-11 23:56,,,New
506,3757831594,Booking.com XML,2019-11-14,2019-11-17,1 DBL Mat 1 DBL Mat 1 DBL Mat 1 DBL Mat 1 DBL Mat ,8,8,0,794.28,178.71,0.0,Brazil,2019-09-28 22:53,2019-11-10 21:32,,Credit card,Modified
507,2733581344,Booking.com XML,2019-11-14,2019-11-15,1 DBL Mat ,2,2,0,50.57,9.1,0.0,Brazil,2019-10-13 22:26,2019-10-13 22:28,,Credit card,New
508,2341553899,Booking.com XML,2019-11-14,2019-11-17,1 SUP 1 DBL Mat 1 DBL Mat 1 DBL Mat 1 TPL Mat ,10,10,0,1078.38,194.11,0.0,Brazil,2019-10-14 18:40,2019-10-23 15:04,2019-10-23 15:03,Credit card,Cancelled
509,2953955821,Booking.com XML,2019-11-14,2019-11-16,1 SGL ,1,1,0,135.94,24.47,0.0,Argentina,2019-10-27 18:18,2019-10-28 11:39,,Credit card,Modified
510,2776837242,Booking.com XML,2019-11-14,2019-11-17,1 SGL ,1,1,0,200.91,36.16,0.0,Argentina,2019-11-10 12:41,2019-11-10 12:42,,Credit card,New
511,3574772771,Booking.com XML,2019-11-14,2019-11-15,1 DBL Mat ,2,2,0,53.95,9.71,0.0,Argentina,2019-11-13 13:31,2019-11-13 13:32,,Credit card,New
512,2220464826,Booking.com XML,2019-11-14,2019-11-16,1 DBL Mat ,2,2,0,143.88,25.9,0.0,Chile,2019-11-13 18:41,2019-11-13 18:42,,Credit card,New
513,1379949089,Expedia XML,2019-11-14,2019-11-16,1 DBL Mat ,2,2,0,115.1,0.0,115.1,,2019-11-13 19:18,2019-11-13 19:19,,Credit card,New
514,3771871576,Booking.com XML,2019-11-14,2019-11-15,1 DBL Mat ,2,2,0,53.95,9.71,0.0,Argentina,2019-11-14 06:16,2019-11-14 06:17,,Credit card,New
515,249-773490,Hotelbeds XML,2019-11-14,2019-11-15,1 SGL ,1,1,0,55.97,13.99,55.97,,2019-11-13 20:00,2019-11-14 15:31,,,New
516,249-773491,Hotelbeds XML,2019-11-14,2019-11-15,1 SGL ,1,1,0,55.97,13.99,55.97,,2019-11-13 20:00,2019-11-14 15:31,,,New
517,249-773492,Hotelbeds XML,2019-11-14,2019-11-15,1 SGL ,1,1,0,55.97,13.99,55.97,,2019-11-13 20:00,2019-11-14 15:31,,,New
518,249-731140,Hotelbeds XML,2019-11-13,2019-11-16,1 DBL Mat ,2,2,0,254.76,63.69,254.76,,2019-07-11 19:00,2019-07-12 16:01,,,New
519,3445669814,Booking.com XML,2019-11-13,2019-11-16,1 SGL ,1,1,0,155.16,27.93,0.0,Brazil,2019-08-06 16:53,2019-09-08 20:03,,Credit card,Modified
520,3475623807,Booking.com XML,2019-11-13,2019-11-14,1 SGL ,1,1,0,47.22,8.5,0.0,Norway,2019-08-13 15:55,2019-08-13 15:56,,Credit card,New
521,2396915084,Booking.com XML,2019-11-13,2019-11-14,1 DBL Mat 1 DBL Mat 1 DBL Mat 1 DBL Mat 1 DBL Mat ,8,8,0,224.76,50.57,0.0,Brazil,2019-10-06 22:22,2019-11-10 21:31,,Credit card,Modified
522,3291549268,Booking.com XML,2019-11-13,2019-11-17,1 DBL Mat ,2,2,0,254.76,45.86,0.0,Perú,2019-10-06 23:43,2019-10-06 23:44,,Credit card,New
523,1358612092,Expedia XML,2019-11-13,2019-11-17,1 DBL Mat ,2,2,0,186.1,0.0,186.1,,2019-10-09 16:40,2019-10-11 14:40,2019-10-11 14:39,Credit card,Cancelled
524,249-766929,Hotelbeds XML,2019-11-13,2019-11-15,1 DBL Mat ,2,2,0,119.88,29.97,119.88,,2019-10-26 19:00,2019-10-27 22:31,,,New
525,2967640374,Booking.com XML,2019-11-13,2019-11-16,1 DBL Mat ,2,2,0,198.57,35.74,0.0,Argentina,2019-10-31 10:54,2019-10-31 10:55,,Credit card,New
526,1373643920,Expedia XML,2019-11-13,2019-11-17,1 DBL Mat ,3,2,1,273.51,0.0,0.0,,2019-11-03 18:39,2019-11-03 18:39,,Credit card,New
527,2707404077,Booking.com XML,2019-11-13,2019-11-18,1 SUP ,2,2,0,382.7,68.89,0.0,Perú,2019-11-12 01:36,2019-11-12 01:37,,Credit card,New
528,1379435535,Expedia XML,2019-11-13,2019-11-17,1 DBL Mat ,2,2,0,218.84,0.0,218.84,,2019-11-12 23:44,2019-11-12 23:44,,Credit card,New
529,249-772761,Hotelbeds XML,2019-11-13,2019-11-15,1 DBL Mat ,2,2,0,119.88,29.97,119.88,,2019-11-12 20:00,2019-11-13 01:16,,,New
530,2825587015,Booking.com XML,2019-11-13,2019-11-15,1 DBL Mat ,2,2,0,107.9,19.42,0.0,Uruguay,2019-11-13 08:28,2019-11-13 08:29,,Credit card,New
531,1379670473,Expedia XML,2019-11-13,2019-11-16,1 TPL Mat ,3,3,0,191.52,0.0,191.52,,2019-11-13 10:47,2019-11-13 10:48,,Credit card,New
532,3042759262,Booking.com XML,2019-11-12,2019-11-18,1 DBL Mat ,2,2,0,330.42,59.48,0.0,Brazil,2019-08-09 16:57,2019-09-12 17:26,2019-09-12 17:25,Credit card,Cancelled
533,3314790766,Booking.com XML,2019-11-12,2019-11-13,1 DBL Mat ,2,2,0,43.15,7.77,0.0,Argentina,2019-10-31 00:20,2019-10-31 00:22,,Credit card,New
534,2747943899,Booking.com XML,2019-11-12,2019-11-14,1 DBL Mat ,2,2,0,115.88,20.86,0.0,Mexico,2019-11-09 21:30,2019-11-09 21:32,,Credit card,New
535,12497430202,Despegar PAM2 XML,2019-11-12,2019-11-13,1 SGL ,1,1,0,42.56,0.0,0.0,Argentina,2019-11-11 12:16,2019-11-11 12:16,,Credit card,New
536,2726651980,Booking.com XML,2019-11-12,2019-11-13,1 DBL Mat ,2,2,0,43.15,7.77,0.0,Argentina,2019-11-11 18:42,2019-11-13 04:54,2019-11-13 04:53,Credit card,Cancelled
537,2986569952,Booking.com XML,2019-11-12,2019-11-13,1 SGL ,1,1,0,43.97,7.91,0.0,Argentina,2019-11-12 16:39,2019-11-12 16:40,,Credit card,New
538,3678993733,Booking.com XML,2019-11-11,2019-11-15,1 TPL Twin 1 DBL Mat ,5,5,0,506.46,91.16,0.0,Brazil,2019-09-01 20:54,2019-10-18 18:39,2019-10-18 18:38,Credit card,Cancelled
539,2684404447,Booking.com XML,2019-11-11,2019-11-16,1 TPL Twin ,3,3,0,372.75,67.09,0.0,Chile,2019-09-18 19:37,2019-09-21 18:54,,Credit card,Modified
540,1358411181,Expedia XML,2019-11-11,2019-11-15,1 DBL Twin ,2,2,0,161.8,0.0,161.8,,2019-10-09 11:12,2019-10-09 11:12,,Credit card,New
541,1358411255,Expedia XML,2019-11-11,2019-11-15,1 TPL Mat ,3,3,0,208.24,0.0,208.24,,2019-10-09 11:12,2019-10-09 11:12,,Credit card,New
542,355661,RoomCloud  BE & Metasearch Engine,2019-11-11,2019-11-12,1 Single ,1,1,0,41.89,0.0,0.0,Argentina,2019-11-06 10:15,2019-11-06 10:15,,Cash,New
543,3814562630,Booking.com XML,2019-11-11,2019-11-12,1 SGL ,1,1,0,39.57,7.12,0.0,Argentina,2019-11-11 15:29,2019-11-11 15:30,,Credit card,New
544,2219827635,Booking.com XML,2019-11-10,2019-11-11,1 DBL Mat ,2,2,0,47.2,8.5,0.0,Netherlands,2019-09-07 07:50,2019-09-07 07:51,,Credit card,New
545,249-768786,Hotelbeds XML,2019-11-10,2019-11-14,1 SGL ,1,1,0,187.88,46.97,187.88,,2019-10-31 20:00,2019-11-01 15:16,,,New
546,249-768808,Hotelbeds XML,2019-11-10,2019-11-14,1 SGL ,1,1,0,187.88,46.97,187.88,,2019-10-31 20:00,2019-11-01 16:31,,,New
547,249-768809,Hotelbeds XML,2019-11-10,2019-11-14,1 SGL ,1,1,0,187.88,46.97,187.88,,2019-10-31 20:00,2019-11-01 16:31,,,New
548,2723928616,Booking.com XML,2019-11-10,2019-11-13,1 DBL Mat ,2,2,0,134.82,24.27,0.0,Argentina,2019-11-04 18:24,2019-11-06 10:00,,Credit card,Modified
549,249-770108,Hotelbeds XML,2019-11-10,2019-11-14,1 SGL ,1,1,0,191.88,47.97,191.88,,2019-11-04 20:00,2019-11-05 18:01,,,New
550,12465160602,Despegar PAM2 XML,2019-11-10,2019-11-12,1 DBL Mat ,2,2,0,92.8,0.0,0.0,Argentina,2019-11-07 19:02,2019-11-07 19:02,,Credit card,New
551,2882032644,Booking.com XML,2019-11-10,2019-11-15,1 SGL ,1,1,0,216.54,38.98,0.0,Chile,2019-11-08 08:33,2019-11-08 08:34,,Credit card,New
552,1426501950,Booking.com XML,2019-11-09,2019-11-11,1 DBL Mat 1 DBL Mat 1 DBL Mat ,2,2,0,118.02,63.73,0.0,Colombia,2019-02-14 23:25,2019-08-23 16:45,,Credit card,Modified
553,249-740194,Hotelbeds XML,2019-11-09,2019-11-16,1 DBL Mat ,2,2,0,554.44,138.61,554.44,,2019-08-08 19:00,2019-08-09 21:31,,,New
554,2880322903,Booking.com XML,2019-11-09,2019-11-11,1 DBL Mat ,2,2,0,123.63,22.25,0.0,Brazil,2019-10-05 23:08,2019-10-05 23:09,,Credit card,New
555,3526353227,Booking.com XML,2019-11-09,2019-11-14,1 DBL Mat ,2,2,0,267.47,48.14,0.0,Brazil,2019-10-21 23:25,2019-10-21 23:26,,Credit card,New
556,3102798830,Booking.com XML,2019-11-09,2019-11-10,1 DBL Mat ,2,2,0,71.94,12.95,0.0,Argentina,2019-11-05 10:55,2019-11-05 10:56,,Credit card,New
557,2593865680,Booking.com XML,2019-11-09,2019-11-10,1 DBL Mat ,2,2,0,63.94,11.51,0.0,Argentina,2019-11-06 21:11,2019-11-06 21:13,,Credit card,New
558,3918245737,Booking.com XML,2019-11-09,2019-11-11,1 DBL Mat ,2,2,0,111.88,20.14,0.0,Argentina,2019-11-07 19:15,2019-11-07 19:16,,Credit card,New
559,1377553140,Expedia XML,2019-11-09,2019-11-10,1 DBL Mat ,2,2,0,60.75,0.0,60.75,,2019-11-09 19:46,2019-11-09 19:46,,Credit card,New
560,1306332650,Expedia XML,2019-11-08,2019-11-10,1 DBL Mat ,2,2,0,102.5,0.0,102.5,,2019-07-23 11:46,2019-07-23 11:46,,Credit card,New
561,1306336207,Expedia XML,2019-11-08,2019-11-10,1 DBL Twin ,2,2,0,102.5,0.0,102.5,,2019-07-23 11:51,2019-07-23 11:51,,Credit card,New
562,1348856251,Expedia XML,2019-11-08,2019-11-11,1 DBL Mat ,2,2,0,140.25,0.0,140.25,,2019-09-24 15:07,2019-11-03 21:31,2019-11-03 21:31,Credit card,Cancelled
563,2677709410,Booking.com XML,2019-11-08,2019-11-09,1 DBL Mat ,2,2,0,64.07,11.53,0.0,Spain,2019-09-27 12:05,2019-10-13 06:47,2019-10-13 06:46,Credit card,Cancelled
564,2328189402,Booking.com XML,2019-11-08,2019-11-11,1 SGL 1 SGL 1 SGL ,3,3,0,495.87,89.26,0.0,Brazil,2019-10-10 13:06,2019-10-11 12:40,2019-10-11 12:39,Credit card,Cancelled
565,353815,RoomCloud  BE & Metasearch Engine,2019-11-08,2019-11-09,1 Habitación Doble - 2 camas ,2,2,0,81.6,0.0,81.6,Argentina,2019-10-30 22:04,2019-10-30 22:04,,Credit card,New
566,2727901231,Booking.com XML,2019-11-08,2019-11-10,1 DBL Mat ,2,2,0,143.88,25.9,0.0,USA,2019-11-01 00:27,2019-11-01 00:28,,Credit card,New
567,3451321565,Booking.com XML,2019-11-08,2019-11-10,1 DBL Mat ,2,2,0,143.88,25.9,0.0,USA,2019-11-01 00:34,2019-11-01 00:35,,Credit card,New
568,2189673156,Booking.com XML,2019-11-08,2019-11-09,1 SGL ,1,1,0,67.97,12.23,0.0,Australia,2019-11-06 05:49,2019-11-06 05:50,,Credit card,New
569,12447086102,Despegar PAM2 XML,2019-11-08,2019-11-11,1 DBL Mat ,2,2,0,146.79,0.0,0.0,Argentina,2019-11-06 13:22,2019-11-06 13:22,,Credit card,New
570,2209224157,Booking.com XML,2019-11-08,2019-11-10,1 SGL 1 TPL Mat ,4,4,0,285.38,51.37,0.0,Argentina,2019-11-07 15:19,2019-11-07 15:20,,Credit card,New
571,356216,RoomCloud  BE & Metasearch Engine,2019-11-08,2019-11-10,1 Habitación Doble Matrimonial ,2,2,0,127.38,0.0,127.38,Germany,2019-11-07 17:39,2019-11-07 17:39,,Credit card,New
572,249-771212,Hotelbeds XML,2019-11-08,2019-11-10,1 SGL ,1,1,0,143.94,35.98,143.94,,2019-11-07 20:00,2019-11-08 08:46,,,New
573,1376906366,Expedia XML,2019-11-08,2019-11-10,1 DBL Mat ,1,1,0,121.5,0.0,121.5,,2019-11-08 15:14,2019-11-08 15:14,,Credit card,New
574,2340318451,Booking.com XML,2019-11-07,2019-11-08,1 DBL Mat ,2,2,0,53.95,9.71,0.0,Brazil,2019-05-29 17:28,2019-05-29 17:36,2019-05-29 17:28,Credit card,Cancelled
575,3422934463,Booking.com XML,2019-11-07,2019-11-09,1 SUP ,2,2,0,155.93,28.07,0.0,Spain,2019-07-05 09:23,2019-07-05 09:24,,Credit card,New
576,2675172114,Booking.com XML,2019-11-07,2019-11-08,1 DBL Mat ,2,2,0,52.44,9.44,0.0,Spain,2019-09-16 15:36,2019-10-23 14:43,,Credit card,Modified
577,3851790365,Booking.com XML,2019-11-07,2019-11-09,1 SGL ,1,1,0,104.57,18.82,0.0,Argentina,2019-09-17 21:46,2019-09-18 01:40,2019-09-17 21:46,Credit card,Cancelled
578,3382769896,Booking.com XML,2019-11-07,2019-11-17,1 SUP ,2,2,0,734.65,132.24,0.0,Perú,2019-09-21 13:38,2019-10-13 23:01,2019-10-13 23:00,Credit card,Cancelled
579,3850194165,Booking.com XML,2019-11-07,2019-11-08,1 SGL ,1,1,0,43.85,7.89,0.0,Argentina,2019-09-27 12:57,2019-10-29 20:06,2019-10-29 20:05,Credit card,Cancelled
580,2895458281,Booking.com XML,2019-11-07,2019-11-10,1 DBL Mat ,2,2,0,202.32,36.42,0.0,Brazil,2019-10-17 22:58,2019-10-17 22:59,,Credit card,New
581,2162617415,Booking.com XML,2019-11-07,2019-11-10,1 DBL Mat ,2,2,0,339.76,61.16,0.0,Philippines,2019-10-31 08:42,2019-11-03 22:32,2019-11-03 22:30,Credit card,Cancelled
582,3928660143,Booking.com XML,2019-11-07,2019-11-10,1 DBL Mat ,2,2,0,251.07,45.19,0.0,Philippines,2019-11-03 22:37,2019-11-04 06:05,,Credit card,Modified
583,355035,RoomCloud  BE & Metasearch Engine,2019-11-07,2019-11-09,1 Single Room ,1,1,0,266.1,0.0,0.0,Argentina,2019-11-04 14:14,2019-11-04 14:14,,Cash,New
584,2711119124,Booking.com XML,2019-11-07,2019-11-10,1 DBL Mat ,2,2,0,224.82,40.47,0.0,Ireland,2019-11-06 21:14,2019-11-06 21:15,,Credit card,New
585,3387786178,Booking.com XML,2019-11-06,2019-11-07,1 SGL ,1,1,0,43.85,7.89,0.0,Norway,2019-08-13 15:47,2019-08-13 15:48,,Credit card,New
586,3722137786,Booking.com XML,2019-11-06,2019-11-07,1 SGL ,1,1,0,48.72,8.77,0.0,Estonia,2019-10-04 03:08,2019-10-04 03:09,,Credit card,New
587,1363911999,Expedia XML,2019-11-06,2019-11-08,1 SGL ,1,1,0,112.44,0.0,0.0,,2019-10-17 23:03,2019-11-02 23:33,2019-11-02 23:33,Credit card,Cancelled
588,12361061702,Despegar PAM2 XML,2019-11-06,2019-11-10,1 DBL Mat ,2,2,0,205.75,0.0,205.75,Brazil,2019-10-28 11:16,2019-10-28 11:16,,,New
589,353090,RoomCloud  BE & Metasearch Engine,2019-11-06,2019-11-09,1 Habitación Doble Matrimonial ,2,2,0,228.5,0.0,228.5,Argentina,2019-10-28 14:16,2019-10-28 14:16,,Credit card,New
590,3102778123,Booking.com XML,2019-11-06,2019-11-08,1 SGL 1 SGL ,2,2,0,399.88,71.98,0.0,Bolivia  plurinational state of,2019-11-05 01:32,2019-11-05 01:33,,Credit card,New
591,2711114037,Booking.com XML,2019-11-06,2019-11-08,1 SGL ,1,1,0,215.94,38.87,0.0,Argentina,2019-11-06 15:22,2019-11-06 15:23,,Credit card,New
592,2854696171,Booking.com XML,2019-11-05,2019-11-08,1 DBL Twin ,2,2,0,157.32,28.32,0.0,Brazil,2019-07-31 21:31,2019-07-31 21:33,,Credit card,New
593,2876192957,Booking.com XML,2019-11-05,2019-11-08,1 DBL Mat 1 DBL Mat ,2,2,0,157.32,56.64,0.0,Brazil,2019-08-21 13:09,2019-10-15 13:08,,Credit card,Modified
594,2962665138,Booking.com XML,2019-11-05,2019-11-10,1 DBL Mat ,2,2,0,269.74,48.55,0.0,Perú,2019-09-03 18:15,2019-09-05 15:13,2019-09-05 15:12,Credit card,Cancelled
595,2965265928,Booking.com XML,2019-11-05,2019-11-10,1 DBL Mat ,2,2,0,299.7,53.95,0.0,Brazil,2019-09-08 22:57,2019-09-08 22:59,,Credit card,New
